Response_ID	Annotation_ID	Segment_Type	Label
R005482	5	claimed_source	correct
R005483	1	matn	correct
R005483	1	isnad	correct
R005483	1	claimed_source	correct
R005483	2	Ayah	correct
R005483	2	claimed_source	correct
R005483	3	matn	correct
R005483	3	isnad	correct
R005483	3	claimed_source	correct
R005484	1	Ayah	correct
R005484	1	claimed_source	correct
R005484	2	matn	correct
R005484	2	isnad	correct
R005484	2	claimed_source	correct
R005484	3	matn	correct
R005484	3	isnad	correct
R005484	3	claimed_source	correct
R005484	4	matn	correct
R005484	4	isnad	correct
R005484	4	claimed_source	correct
R005485	1	Ayah	correct
R005485	1	claimed_source	correct
R005485	2	Ayah	incorrect
R005485	2	claimed_source	correct
R005485	3	Ayah	correct
R005485	3	claimed_source	correct
R005485	4	Ayah	correct
R005485	4	claimed_source	correct
R005485	5	matn	correct
R005485	5	claimed_source	correct
R005485	6	matn	correct
R005485	6	claimed_source	correct
R005485	7	matn	incorrect
R005485	8	Ayah	correct
R005485	8	claimed_source	correct
R005485	9	Ayah	correct
R005485	9	claimed_source	correct
R005486	1	matn	correct
R005486	1	claimed_source	correct
R005486	2	Ayah	correct
R005486	2	claimed_source	correct
R005486	3	Ayah	correct
R005486	3	claimed_source	correct
R005486	4	matn	correct
R005486	4	claimed_source	correct
R005486	5	matn	correct
R005486	5	claimed_source	correct
R005487	1	Ayah	correct
R005487	1	claimed_source	correct
R005487	2	Ayah	correct
R005487	2	claimed_source	correct
R005487	3	Ayah	correct
R005487	3	claimed_source	correct
R005487	4	Ayah	correct
R005487	4	claimed_source	correct
R005487	5	Ayah	correct
R005487	5	claimed_source	correct
R005487	6	matn	correct
R005487	6	claimed_source	correct
R005487	7	matn	correct
R005487	7	isnad	incorrect
R005487	7	claimed_source	incorrect
R005488	1	Ayah	correct
R005488	1	claimed_source	correct
R005488	2	Ayah	correct
R005488	2	claimed_source	correct
R005488	3	matn	correct
R005488	3	isnad	correct
R005488	3	claimed_source	correct
R005488	4	matn	correct
R005488	4	claimed_source	correct
R005488	5	Ayah	correct
R005488	5	claimed_source	correct
R005489	1	Ayah	correct
R005489	1	claimed_source	correct
R005489	2	Ayah	correct
R005489	2	claimed_source	correct
R005489	3	Ayah	correct
R005489	3	claimed_source	correct
R005489	4	Ayah	correct
R005489	4	claimed_source	correct
R005489	5	Ayah	correct
R005489	5	claimed_source	correct
R005489	6	Ayah	correct
R005489	6	claimed_source	correct
R005489	7	Ayah	correct
R005489	7	claimed_source	correct
R005489	8	Ayah	correct
R005489	8	claimed_source	correct
R005489	9	matn	correct
R005489	9	claimed_source	correct
R005489	10	matn	correct
R005489	10	claimed_source	correct
R005489	11	matn	correct
R005489	11	claimed_source	correct
R005489	12	matn	correct
R005489	12	claimed_source	correct
R005489	13	Ayah	correct
R005489	13	claimed_source	correct
R005490	1	Ayah	correct
R005490	1	claimed_source	correct
R005490	2	matn	correct
R005490	2	isnad	correct
R005490	2	claimed_source	correct
R005490	3	matn	incorrect
R005491	1	Ayah	correct
R005491	1	claimed_source	correct
R005491	2	Ayah	correct
R005491	2	claimed_source	correct
R005491	3	Ayah	correct
R005491	3	claimed_source	correct
R005491	4	Ayah	correct
R005491	4	claimed_source	correct
R005491	5	Ayah	correct
R005491	5	claimed_source	correct
R005491	6	matn	correct
R005491	6	claimed_source	incorrect
R005492	1	Ayah	correct
R005492	1	claimed_source	correct
R005492	2	Ayah	correct
R005492	2	claimed_source	correct
R005492	3	matn	correct
R005492	3	isnad	correct
R005492	3	claimed_source	correct
R005492	4	matn	correct
R005492	4	isnad	correct
R005492	4	claimed_source	correct
R005492	5	matn	correct
R005492	5	claimed_source	correct
R005492	6	Ayah	correct
R005492	6	claimed_source	correct
R005492	7	Ayah	correct
R005492	7	claimed_source	correct
R005493	1	matn	correct
R005493	1	isnad	correct
R005493	1	claimed_source	correct
R005493	2	Ayah	correct
R005493	2	claimed_source	correct
R005493	3	Ayah	correct
R005493	3	claimed_source	correct
R005493	4	matn	correct
R005493	4	claimed_source	correct
R005494	1	Ayah	correct
R005494	1	claimed_source	correct
R005494	2	matn	incorrect
R005494	3	matn	incorrect
R005494	4	Ayah	correct
R005494	4	claimed_source	correct
R005494	5	Ayah	correct
R005494	5	claimed_source	correct
R005494	6	matn	correct
R005494	6	claimed_source	correct
R005494	7	Ayah	correct
R005494	7	claimed_source	correct
R005495	1	Ayah	correct
R005495	1	claimed_source	correct
R005495	2	Ayah	correct
R005495	2	claimed_source	correct
R005495	3	matn	correct
R005495	3	isnad	correct
R005495	3	claimed_source	correct
R005495	4	matn	incorrect
R005496	1	matn	incorrect
R005496	2	matn	incorrect
R005496	3	Ayah	correct
R005496	3	claimed_source	correct
R005496	4	matn	correct
R005496	4	isnad	correct
R005496	4	claimed_source	correct
R005496	5	matn	correct
R005496	5	isnad	correct
R005496	5	claimed_source	correct
R005496	6	matn	correct
R005496	6	claimed_source	correct
R005497	1	Ayah	correct
R005497	1	claimed_source	correct
R005497	2	matn	correct
R005497	2	claimed_source	correct
R005497	3	Ayah	correct
R005497	3	claimed_source	correct
R005498	1	Ayah	correct
R005498	1	claimed_source	correct
R005498	2	Ayah	correct
R005498	2	claimed_source	correct
R005498	3	Ayah	correct
R005498	3	claimed_source	correct
R005498	4	matn	correct
R005498	4	claimed_source	correct
R005498	5	matn	correct
R005498	5	claimed_source	correct
R005498	6	Ayah	correct
R005498	6	claimed_source	correct
R005498	7	Ayah	correct
R005498	7	claimed_source	correct
R005499	1	matn	correct
R005499	1	isnad	correct
R005499	1	claimed_source	correct
R005499	2	Ayah	correct
R005499	2	claimed_source	correct
R005499	3	Ayah	correct
R005499	3	claimed_source	correct
R005500	1	Ayah	correct
R005500	1	claimed_source	correct
R005500	2	matn	incorrect
R005501	1	Ayah	correct
R005501	1	claimed_source	correct
R005501	2	Ayah	correct
R005501	2	claimed_source	correct
R005501	3	matn	correct
R005501	3	claimed_source	correct
R005501	4	matn	correct
R005501	4	claimed_source	correct
R005501	5	Ayah	correct
R005501	5	claimed_source	correct
R005501	6	Ayah	correct
R005501	6	claimed_source	correct
R005501	7	matn	incorrect
R005502	1	Ayah	correct
R005502	1	claimed_source	correct
R005502	2	matn	correct
R005502	2	isnad	correct
R005502	2	claimed_source	correct
R005502	3	matn	correct
R005502	3	isnad	correct
R005502	3	claimed_source	correct
R005503	1	Ayah	correct
R005503	1	claimed_source	correct
R005503	2	Ayah	correct
R005503	2	claimed_source	correct
R005503	3	Ayah	correct
R005503	3	claimed_source	correct
R005503	4	Ayah	correct
R005503	4	claimed_source	correct
R005503	5	Ayah	correct
R005503	5	claimed_source	correct
R005503	6	matn	correct
R005503	6	claimed_source	correct
R005503	7	matn	incorrect
R005504	1	Ayah	correct
R005504	1	claimed_source	correct
R005504	2	Ayah	correct
R005504	2	claimed_source	correct
R005504	3	Ayah	correct
R005504	3	claimed_source	correct
R005504	4	matn	incorrect
R005504	5	matn	incorrect
R005504	6	matn	correct
R005504	6	isnad	incorrect
R005504	6	claimed_source	correct
R005504	7	matn	correct
R005504	7	claimed_source	correct
R005505	1	Ayah	correct
R005505	1	claimed_source	correct
R005505	2	matn	correct
R005505	2	claimed_source	correct
R005506	1	Ayah	correct
R005506	1	claimed_source	correct
R005506	2	Ayah	correct
R005506	2	claimed_source	correct
R005506	3	Ayah	correct
R005506	3	claimed_source	correct
R005506	4	Ayah	correct
R005506	4	claimed_source	correct
R005506	5	matn	correct
R005506	5	isnad	correct
R005506	5	claimed_source	correct
R005507	1	Ayah	correct
R005507	1	claimed_source	correct
R005507	2	matn	correct
R005507	2	isnad	correct
R005507	2	claimed_source	correct
R005507	3	matn	correct
R005507	3	isnad	correct
R005507	3	claimed_source	correct
R005507	4	matn	correct
R005507	4	claimed_source	correct
R005508	1	Ayah	correct
R005508	1	claimed_source	correct
R005508	2	Ayah	correct
R005508	2	claimed_source	correct
R005508	3	Ayah	correct
R005508	3	claimed_source	correct
R005508	4	matn	correct
R005508	4	claimed_source	correct
R005509	1	Ayah	correct
R005509	1	claimed_source	correct
R005509	2	Ayah	correct
R005509	2	claimed_source	correct
R005509	3	Ayah	correct
R005509	3	claimed_source	correct
R005509	4	matn	correct
R005509	4	claimed_source	correct
R005509	5	matn	correct
R005509	5	claimed_source	correct
R005509	6	matn	correct
R005509	6	isnad	correct
R005509	6	claimed_source	correct
R005509	7	Ayah	correct
R005509	7	claimed_source	correct
R005509	8	Ayah	correct
R005509	8	claimed_source	correct
R005510	1	Ayah	correct
R005510	1	claimed_source	correct
R005510	2	Ayah	correct
R005510	2	claimed_source	correct
R005510	3	Ayah	correct
R005510	3	claimed_source	correct
R005510	4	Ayah	correct
R005510	4	claimed_source	correct
R005510	5	Ayah	correct
R005510	5	claimed_source	correct
R005510	6	matn	correct
R005510	6	claimed_source	correct
R005510	7	Ayah	correct
R005510	7	claimed_source	correct
R005510	8	matn	correct
R005510	8	claimed_source	correct
R005510	9	Ayah	correct
R005510	9	claimed_source	correct
R005510	10	Ayah	correct
R005510	10	claimed_source	correct
R005510	11	Ayah	correct
R005510	11	claimed_source	correct
R005510	12	matn	correct
R005510	12	claimed_source	correct
R005510	13	matn	correct
R005510	13	claimed_source	correct
R005510	14	matn	correct
R005510	14	claimed_source	correct
R005510	15	Ayah	correct
R005510	15	claimed_source	correct
R005510	16	matn	incorrect
R005510	17	Ayah	correct
R005510	17	claimed_source	correct
R005511	1	Ayah	correct
R005511	1	claimed_source	correct
R005511	2	Ayah	correct
R005511	2	claimed_source	correct
R005511	3	Ayah	correct
R005511	3	claimed_source	correct
R005511	4	Ayah	correct
R005511	4	claimed_source	correct
R005511	5	matn	correct
R005511	5	claimed_source	correct
R005511	6	matn	correct
R005511	6	claimed_source	correct
R005511	7	Ayah	correct
R005511	7	claimed_source	correct
R005512	1	Ayah	correct
R005512	1	claimed_source	correct
R005512	2	matn	correct
R005512	2	isnad	correct
R005512	2	claimed_source	correct
R005512	3	matn	correct
R005512	3	isnad	correct
R005512	3	claimed_source	correct
R005512	4	Ayah	correct
R005512	4	claimed_source	correct
R005512	5	matn	correct
R005512	5	isnad	correct
R005512	5	claimed_source	correct
R005513	1	Ayah	correct
R005513	1	claimed_source	correct
R005513	2	Ayah	correct
R005513	2	claimed_source	correct
R005513	3	Ayah	correct
R005513	3	claimed_source	correct
R005513	4	matn	correct
R005513	4	isnad	correct
R005513	4	claimed_source	correct
R005513	5	matn	correct
R005513	5	isnad	correct
R005513	5	claimed_source	correct
R005514	1	matn	correct
R005514	1	isnad	correct
R005514	1	claimed_source	correct
R005514	2	matn	correct
R005514	2	isnad	correct
R005514	2	claimed_source	correct
R005514	3	Ayah	correct
R005514	3	claimed_source	correct
R005514	4	Ayah	correct
R005514	4	claimed_source	correct
R005514	5	Ayah	correct
R005514	5	claimed_source	correct
R005515	1	Ayah	correct
R005515	1	claimed_source	correct
R005515	2	Ayah	correct
R005515	2	claimed_source	correct
R005515	3	matn	correct
R005515	3	isnad	correct
R005515	3	claimed_source	correct
R005515	4	matn	correct
R005515	4	isnad	correct
R005515	4	claimed_source	correct
R005515	5	matn	correct
R005515	5	claimed_source	correct
R005516	1	Ayah	correct
R005516	1	claimed_source	correct
R005516	2	Ayah	correct
R005516	2	claimed_source	correct
R005516	3	matn	correct
R005516	3	claimed_source	correct
R005516	4	Ayah	correct
R005516	4	claimed_source	correct
R005516	5	matn	correct
R005516	5	claimed_source	correct
R005517	1	Ayah	correct
R005517	1	claimed_source	correct
R005517	2	matn	correct
R005517	2	isnad	correct
R005517	2	claimed_source	correct
R005517	3	matn	correct
R005517	3	claimed_source	correct
R005517	4	Ayah	correct
R005517	4	claimed_source	correct
R005517	5	matn	correct
R005517	5	claimed_source	correct
R005517	6	matn	correct
R005517	6	isnad	correct
R005517	6	claimed_source	correct
R005517	7	Ayah	correct
R005517	7	claimed_source	correct
R005517	8	matn	correct
R005517	8	claimed_source	correct
R005518	1	Ayah	correct
R005518	1	claimed_source	correct
R005518	2	matn	correct
R005518	2	claimed_source	correct
R005518	3	Ayah	correct
R005518	3	claimed_source	correct
R005518	4	Ayah	correct
R005518	4	claimed_source	correct
R005518	5	Ayah	correct
R005518	5	claimed_source	correct
R005518	6	matn	correct
R005518	6	claimed_source	correct
R005518	7	Ayah	correct
R005518	7	claimed_source	correct
R005518	8	Ayah	correct
R005518	8	claimed_source	correct
R005518	9	matn	correct
R005518	9	claimed_source	correct
R005518	10	Ayah	correct
R005518	10	claimed_source	correct
R005518	11	Ayah	correct
R005518	11	claimed_source	correct
R005519	1	Ayah	correct
R005519	1	claimed_source	correct
R005519	2	Ayah	correct
R005519	2	claimed_source	correct
R005519	3	matn	incorrect
R005519	4	matn	correct
R005519	4	isnad	correct
R005519	4	claimed_source	correct
R005519	5	matn	incorrect
R005520	1	Ayah	correct
R005520	1	claimed_source	correct
R005520	2	Ayah	correct
R005520	2	claimed_source	correct
R005520	3	Ayah	correct
R005520	3	claimed_source	correct
R005520	4	matn	correct
R005520	4	claimed_source	correct
R005520	5	matn	correct
R005520	5	claimed_source	correct
R005520	6	matn	correct
R005520	6	claimed_source	correct
R005521	1	Ayah	correct
R005521	1	claimed_source	correct
R005521	2	Ayah	correct
R005521	2	claimed_source	correct
R005521	3	matn	correct
R005521	3	claimed_source	correct
R005521	4	Ayah	correct
R005521	4	claimed_source	correct
R005521	5	Ayah	correct
R005521	5	claimed_source	correct
R005521	6	matn	correct
R005521	6	isnad	correct
R005521	6	claimed_source	correct
R005522	1	Ayah	correct
R005522	1	claimed_source	correct
R005522	2	Ayah	correct
R005522	2	claimed_source	correct
R005522	3	matn	correct
R005522	3	isnad	correct
R005522	3	claimed_source	correct
R005522	4	matn	correct
R005522	4	isnad	correct
R005522	4	claimed_source	correct
R005522	5	Ayah	correct
R005522	5	claimed_source	correct
R005523	1	Ayah	correct
R005523	1	claimed_source	correct
R005523	2	matn	correct
R005523	2	claimed_source	correct
R005523	3	matn	correct
R005523	3	isnad	correct
R005523	3	claimed_source	correct
R005523	4	matn	incorrect
R005523	5	matn	correct
R005523	5	claimed_source	correct
R005523	6	matn	correct
R005523	6	claimed_source	correct
R005524	1	Ayah	correct
R005524	1	claimed_source	correct
R005524	2	matn	correct
R005524	2	claimed_source	correct
R005524	3	matn	correct
R005524	3	claimed_source	correct
R005524	4	matn	correct
R005524	4	claimed_source	correct
R005524	5	Ayah	correct
R005524	5	claimed_source	correct
R005524	6	Ayah	correct
R005524	6	claimed_source	correct
R005524	7	matn	correct
R005524	7	claimed_source	correct
R005524	8	matn	correct
R005524	8	claimed_source	correct
R005525	1	Ayah	correct
R005525	1	claimed_source	correct
R005525	2	Ayah	correct
R005525	2	claimed_source	correct
R005525	3	Ayah	correct
R005525	3	claimed_source	correct
R005525	4	Ayah	correct
R005525	4	claimed_source	correct
R005525	5	Ayah	correct
R005525	5	claimed_source	correct
R005525	6	Ayah	correct
R005525	6	claimed_source	correct
R005525	7	matn	incorrect
R005526	1	Ayah	correct
R005526	1	claimed_source	correct
R005526	2	matn	correct
R005526	2	claimed_source	correct
R005526	3	matn	correct
R005526	3	isnad	correct
R005526	3	claimed_source	correct
R005526	4	Ayah	correct
R005526	4	claimed_source	correct
R005526	5	Ayah	correct
R005526	5	claimed_source	correct
R005527	1	matn	correct
R005527	1	claimed_source	correct
R005527	2	Ayah	correct
R005527	2	claimed_source	correct
R005527	3	matn	correct
R005527	3	isnad	correct
R005527	3	claimed_source	correct
R005527	4	matn	correct
R005527	4	claimed_source	correct
R005528	1	Ayah	correct
R005528	1	claimed_source	correct
R005528	2	Ayah	correct
R005528	2	claimed_source	correct
R005528	3	matn	correct
R005528	3	isnad	correct
R005528	3	claimed_source	correct
R005528	4	matn	correct
R005528	4	isnad	correct
R005528	4	claimed_source	correct
R005528	5	matn	incorrect
R005529	1	Ayah	correct
R005529	1	claimed_source	correct
R005529	2	Ayah	correct
R005529	2	claimed_source	correct
R005529	3	matn	correct
R005529	3	claimed_source	correct
