Response_ID	Annotation_ID	Segment_Type	Span_Start	Span_End
R005063	4	matn	1571	1641
R005063	4	isnad	1517	1567
R005063	4	claimed_source	1646	1670
R005063	5	matn	2329	2417
R005063	5	isnad	2295	2325
R005063	5	claimed_source	2422	2431
R005063	6	Ayah	2692	2817
R005063	6	claimed_source	2820	2839
R005063	7	Ayah	2971	3207
R005063	7	claimed_source	3210	3232
R005064	1	Ayah	862	949
R005064	1	claimed_source	954	967
R005064	2	matn	1260	1410
R005064	2	isnad	1200	1256
R005064	2	claimed_source	1415	1424
R005064	3	Ayah	1876	2099
R005064	3	claimed_source	2104	2118
R005064	4	Ayah	2400	2484
R005064	4	claimed_source	2489	2502
R005064	5	matn	2652	2702
R005064	5	claimed_source	2707	2744
R005065	1	Ayah	177	339
R005065	1	claimed_source	352	369
R005065	2	Ayah	455	561
R005065	2	claimed_source	574	587
R005065	3	matn	671	782
R005065	3	claimed_source	788	801
R005065	4	matn	881	954
R005065	4	claimed_source	960	986
R005065	5	Ayah	1208	1297
R005065	5	claimed_source	1310	1327
R005065	6	Ayah	1490	1620
R005065	6	claimed_source	1633	1650
R005066	1	Ayah	208	236
R005066	1	claimed_source	245	275
R005066	2	matn	327	359
R005066	2	claimed_source	368	398
R005066	3	matn	449	482
R005066	3	claimed_source	491	517
R005066	4	matn	654	684
R005066	4	claimed_source	693	719
R005066	5	matn	869	948
R005066	5	claimed_source	957	983
R005066	6	matn	1130	1146
R005066	6	claimed_source	1155	1185
R005066	7	Ayah	1267	1341
R005066	7	claimed_source	1347	1374
R005067	1	Ayah	196	276
R005067	1	claimed_source	286	308
R005067	2	Ayah	412	490
R005067	2	claimed_source	500	522
R005067	3	Ayah	636	740
R005067	3	claimed_source	750	772
R005067	4	matn	927	974
R005067	4	claimed_source	984	996
R005067	5	Ayah	1108	1159
R005067	5	claimed_source	1169	1189
R005067	6	Ayah	1293	1384
R005067	6	claimed_source	1394	1416
R005067	7	matn	1563	1606
R005067	7	claimed_source	1616	1634
R005067	8	Ayah	1763	1815
R005067	8	claimed_source	1825	1847
R005067	9	matn	1911	1957
R005067	9	claimed_source	1967	1976
R005067	10	matn	2096	2232
R005067	10	claimed_source	2242	2260
R005067	11	matn	2470	2593
R005067	11	claimed_source	2603	2612
R005068	1	matn	629	778
R005068	1	isnad	557	624
R005068	1	claimed_source	785	846
R005068	2	matn	1060	1135
R005068	2	isnad	981	1055
R005068	2	claimed_source	1142	1160
R005068	3	Ayah	1378	1532
R005068	3	claimed_source	1539	1559
R005068	4	Ayah	1668	1851
R005068	4	claimed_source	1858	1880
R005069	1	Ayah	167	194
R005069	1	claimed_source	203	233
R005069	2	Ayah	380	425
R005069	2	claimed_source	434	462
R005069	3	Ayah	610	681
R005069	3	claimed_source	690	716
R005069	4	Ayah	969	1110
R005069	4	claimed_source	1119	1150
R005069	5	Ayah	1256	1357
R005069	5	claimed_source	1366	1396
R005069	6	matn	1476	1605
R005069	6	claimed_source	1613	1629
R005069	7	matn	1649	1854
R005069	7	claimed_source	1862	1891
R005069	8	matn	1911	2097
R005069	8	claimed_source	2105	2138
R005070	1	Ayah	778	971
R005070	1	claimed_source	976	998
R005070	2	Ayah	1268	1457
R005070	2	claimed_source	1462	1484
R005070	3	matn	1627	1665
R005070	3	claimed_source	1670	1698
R005070	4	Ayah	2107	2159
R005070	4	claimed_source	2164	2185
R005070	5	matn	2236	2268
R005070	5	claimed_source	2273	2295
R005070	6	matn	2448	2517
R005070	6	claimed_source	2522	2531
R005070	7	Ayah	2891	2986
R005070	7	claimed_source	2991	3016
R005070	8	matn	3151	3190
R005070	8	claimed_source	3195	3208
R005070	9	matn	3468	3575
R005070	9	claimed_source	3580	3592
R005070	10	matn	3644	3758
R005070	10	claimed_source	3763	3775
R005071	1	Ayah	639	818
R005071	1	claimed_source	823	845
R005071	2	Ayah	1084	1277
R005071	2	claimed_source	1282	1304
R005071	3	Ayah	1438	1468
R005071	3	claimed_source	1473	1494
R005071	4	matn	1761	1816
R005071	4	claimed_source	1821	1839
R005071	5	matn	2215	2236
R005071	5	claimed_source	2241	2296
R005071	6	matn	2452	2525
R005071	6	claimed_source	2530	2539
R005071	7	Ayah	3111	3146
R005071	7	claimed_source	3151	3173
R005072	1	Ayah	449	682
R005072	1	claimed_source	687	709
R005072	2	matn	1163	1213
R005072	2	isnad	1017	1159
R005072	2	claimed_source	1218	1232
R005072	3	matn	1301	1372
R005072	3	isnad	1258	1297
R005072	3	claimed_source	1377	1419
R005072	4	matn	1835	1854
R005072	4	claimed_source	1859	1877
R005072	5	Ayah	2464	2518
R005072	5	claimed_source	2523	2543
R005073	1	Ayah	1143	1245
R005073	1	claimed_source	1251	1274
R005073	2	matn	1368	1387
R005073	2	claimed_source	1393	1430
R005073	3	matn	1848	1950
R005073	3	isnad	1809	1844
R005073	3	claimed_source	1956	1997
R005073	4	matn	2358	2403
R005073	4	claimed_source	2409	2427
R005074	1	matn	277	304
R005074	1	isnad	220	269
R005074	1	claimed_source	314	332
R005074	2	Ayah	556	604
R005074	2	claimed_source	610	640
R005074	3	matn	1205	1298
R005074	3	isnad	1178	1202
R005074	3	claimed_source	1305	1336
R005074	4	matn	1992	2019
R005074	4	claimed_source	2029	2050
R005075	1	Ayah	600	635
R005075	1	claimed_source	640	661
R005075	2	matn	1073	1236
R005075	2	claimed_source	1243	1261
R005075	3	matn	1296	1432
R005075	3	claimed_source	1284	1292
R005075	4	matn	1665	1857
R005075	4	isnad	1651	1664
R005075	4	claimed_source	1862	1871
R005076	1	Ayah	1492	1566
R005076	1	claimed_source	1571	1593
R005076	2	matn	1669	1855
R005076	2	claimed_source	1860	1893
R005076	3	Ayah	2149	2251
R005076	3	claimed_source	2256	2278
R005076	4	matn	2373	2397
R005076	4	claimed_source	2402	2441
R005076	5	matn	2634	2746
R005076	5	claimed_source	2751	2773
R005077	1	Ayah	611	824
R005077	1	claimed_source	829	851
R005077	2	matn	902	978
R005077	2	claimed_source	983	1010
R005077	3	matn	1193	1320
R005077	3	isnad	1143	1192
R005077	3	claimed_source	1322	1357
R005077	4	Ayah	2221	2299
R005077	4	claimed_source	2304	2322
R005077	5	Ayah	2523	2569
R005077	5	claimed_source	2574	2596
R005077	6	matn	2626	2650
R005077	6	claimed_source	2655	2684
R005077	7	Ayah	2900	2978
R005077	7	claimed_source	2983	3005
R005078	1	Ayah	596	694
R005078	1	claimed_source	699	720
R005078	2	matn	1020	1072
R005078	2	claimed_source	1077	1105
R005078	3	matn	1287	1398
R005078	3	claimed_source	1403	1421
R005078	4	Ayah	1781	2004
R005078	4	claimed_source	2009	2031
R005079	1	Ayah	1069	1119
R005079	1	claimed_source	1125	1155
R005079	2	Ayah	1175	1253
R005079	2	claimed_source	1259	1287
R005079	3	Ayah	1307	1381
R005079	3	claimed_source	1387	1415
R005079	4	matn	1464	1479
R005079	4	claimed_source	1485	1548
R005079	5	Ayah	1953	2027
R005079	5	claimed_source	2033	2063
R005079	6	Ayah	2083	2136
R005079	6	claimed_source	2142	2172
R005079	7	Ayah	4193	4250
R005079	7	claimed_source	4256	4282
R005079	8	Ayah	4342	4390
R005079	8	claimed_source	4396	4426
R005079	9	Ayah	4970	5069
R005079	9	claimed_source	5075	5104
R005080	1	Ayah	1174	1438
R005080	1	claimed_source	1443	1465
R005080	2	matn	1815	2131
R005080	2	isnad	1786	1814
R005080	2	claimed_source	2134	2157
R005080	3	matn	2242	2307
R005080	3	claimed_source	2182	2198
R005081	1	Ayah	684	858
R005081	1	claimed_source	653	675
R005081	2	Ayah	1189	1458
R005081	2	claimed_source	1163	1181
R005081	3	Ayah	1543	1674
R005081	3	claimed_source	1512	1535
R005081	4	Ayah	1925	2105
R005081	4	claimed_source	1895	1917
R005081	5	matn	2520	2647
R005081	5	claimed_source	2655	2673
R005081	6	matn	2883	3092
R005081	6	claimed_source	3097	3106
R005082	1	Ayah	311	346
R005082	1	claimed_source	356	375
R005082	2	Ayah	395	466
R005082	2	claimed_source	476	497
R005082	3	matn	513	543
R005082	3	claimed_source	553	566
R005083	1	Ayah	274	324
R005083	1	claimed_source	330	360
R005083	2	Ayah	380	410
R005083	2	claimed_source	416	445
R005083	3	matn	707	903
R005083	3	isnad	663	706
R005083	3	claimed_source	911	931
R005083	4	matn	1117	1183
R005083	4	claimed_source	1191	1232
R005084	1	Ayah	207	433
R005084	1	claimed_source	443	464
R005084	2	Ayah	691	729
R005084	2	claimed_source	739	762
R005084	3	matn	935	956
R005084	3	claimed_source	966	984
R005084	4	matn	1001	1036
R005084	4	claimed_source	1046	1058
R005085	1	Ayah	225	273
R005085	2	Ayah	774	1181
R005085	2	claimed_source	743	767
R005085	3	matn	1554	1893
R005085	3	isnad	1476	1550
R005085	3	claimed_source	1901	1913
R005085	4	Ayah	2297	2359
R005085	4	claimed_source	2269	2292
R005085	5	matn	2621	2691
R005085	5	isnad	2592	2619
R005085	5	claimed_source	2697	2734
R005086	1	Ayah	326	433
R005086	1	claimed_source	443	465
R005086	2	matn	488	568
R005086	2	claimed_source	578	587
R005086	3	Ayah	947	993
R005086	3	claimed_source	1003	1025
R005086	4	matn	1271	1316
R005086	4	claimed_source	1326	1335
R005087	1	Ayah	248	289
R005087	1	claimed_source	299	320
R005087	2	Ayah	362	542
R005087	2	claimed_source	552	573
R005087	3	matn	659	768
R005087	3	isnad	597	653
R005087	3	claimed_source	778	796
R005087	4	Ayah	1168	1236
R005087	4	claimed_source	1246	1268
R005087	5	Ayah	1289	1407
R005087	5	claimed_source	1417	1439
R005087	6	matn	1485	1501
R005087	6	claimed_source	1511	1529
R005087	7	matn	1546	1575
R005087	7	claimed_source	1585	1597
R005087	8	Ayah	2269	2323
R005087	8	claimed_source	2333	2354
R005088	1	Ayah	523	598
R005088	1	claimed_source	603	620
R005088	2	Ayah	667	779
R005088	2	claimed_source	784	802
R005088	3	matn	1518	1592
R005088	3	isnad	1455	1514
R005088	3	claimed_source	1597	1626
R005088	4	matn	2099	2204
R005088	4	isnad	2033	2095
R005088	4	claimed_source	2209	2242
R005088	5	matn	2904	2976
R005088	5	isnad	2838	2900
R005088	5	claimed_source	2981	2999
R005089	1	Ayah	125	252
R005089	1	claimed_source	99	120
R005089	2	matn	735	830
R005089	2	isnad	683	731
R005089	2	claimed_source	835	853
R005089	3	matn	999	1217
R005089	3	isnad	931	995
R005089	3	claimed_source	1222	1251
R005089	4	Ayah	1678	1729
R005089	4	claimed_source	1734	1756
R005089	5	Ayah	2098	2242
R005089	5	claimed_source	2247	2269
R005089	6	Ayah	2505	2634
R005089	6	claimed_source	2639	2660
R005089	7	matn	2744	2779
R005089	7	isnad	2693	2740
R005089	7	claimed_source	2784	2802
R005089	8	matn	2840	2943
R005089	8	claimed_source	2948	2975
R005090	1	Ayah	147	225
R005090	1	claimed_source	230	250
R005090	2	Ayah	341	396
R005090	2	claimed_source	401	423
R005090	3	matn	950	1023
R005090	3	claimed_source	1028	1046
R005090	4	matn	1294	1350
R005090	4	claimed_source	1355	1367
R005090	5	matn	2009	2119
R005090	5	isnad	1979	2005
R005090	5	claimed_source	2124	2152
R005091	1	matn	100	156
R005091	2	Ayah	1415	1443
R005091	2	claimed_source	1448	1466
R005091	3	Ayah	1520	1602
R005091	3	claimed_source	1607	1630
R005091	4	Ayah	1688	1757
R005091	4	claimed_source	1762	1781
R005091	5	matn	1879	1967
R005091	5	isnad	1829	1875
R005091	5	claimed_source	1972	1981
R005091	6	matn	2047	2100
R005091	6	isnad	1987	2043
R005091	6	claimed_source	2105	2123
R005091	7	matn	2181	2227
R005091	7	isnad	2129	2177
R005091	7	claimed_source	2232	2261
R005092	1	matn	1044	1082
R005092	1	claimed_source	1087	1096
R005092	2	Ayah	1439	1539
R005092	2	claimed_source	1544	1560
R005092	3	Ayah	1926	2021
R005092	3	claimed_source	2026	2048
R005092	4	matn	2086	2138
R005092	4	claimed_source	2143	2161
R005092	5	Ayah	2426	2457
R005092	5	claimed_source	2462	2483
R005093	1	Ayah	223	527
R005093	1	claimed_source	533	563
R005093	2	Ayah	683	810
R005093	2	claimed_source	816	844
R005093	3	matn	980	1022
R005093	3	claimed_source	1028	1054
R005093	4	matn	1177	1294
R005093	4	claimed_source	1300	1313
R005094	1	Ayah	490	538
R005094	1	claimed_source	548	570
R005094	2	Ayah	591	660
R005094	2	claimed_source	670	691
R005094	3	Ayah	882	959
R005094	3	claimed_source	969	989
R005094	4	Ayah	1010	1035
R005094	4	claimed_source	1045	1067
R005094	5	matn	1711	1842
R005094	5	isnad	1687	1710
R005094	5	claimed_source	1849	1861
R005094	6	matn	2009	2068
R005094	6	claimed_source	2078	2096
R005094	7	matn	2299	2349
R005094	7	claimed_source	2359	2377
R005094	8	Ayah	3157	3237
R005094	8	claimed_source	3250	3272
R005095	1	Ayah	264	447
R005095	1	claimed_source	453	490
R005095	2	matn	576	741
R005095	2	claimed_source	747	773
R005095	3	Ayah	1374	1472
R005095	3	claimed_source	1478	1510
R005095	4	matn	1602	1708
R005095	4	claimed_source	1714	1727
R005096	1	Ayah	140	310
R005096	1	claimed_source	320	341
R005096	2	matn	500	536
R005096	2	claimed_source	546	564
R005097	1	Ayah	183	213
R005097	1	claimed_source	219	227
R005097	2	Ayah	247	312
R005097	2	claimed_source	318	326
R005097	3	Ayah	446	479
R005097	3	claimed_source	485	495
R005097	4	Ayah	508	572
R005097	4	claimed_source	578	583
R005097	5	matn	710	783
R005097	5	claimed_source	791	804
R005098	1	Ayah	239	484
R005098	1	claimed_source	492	517
R005098	2	Ayah	524	615
R005098	2	claimed_source	623	648
R005098	3	Ayah	849	889
R005098	3	claimed_source	897	921
R005098	4	Ayah	928	966
R005098	4	claimed_source	974	1000
R005098	5	Ayah	1154	1238
R005098	5	claimed_source	1246	1271
R005098	6	Ayah	1278	1352
R005098	6	claimed_source	1360	1384
R005098	7	matn	1903	1935
R005098	7	claimed_source	1941	1954
R005098	8	Ayah	2116	2146
R005098	8	claimed_source	2154	2178
R005098	9	Ayah	2185	2273
R005098	9	claimed_source	2281	2304
R005098	10	Ayah	2420	2525
R005098	10	claimed_source	2533	2564
R005098	11	matn	3022	3138
R005098	11	claimed_source	3144	3157
R005099	1	Ayah	12	96
R005099	1	claimed_source	103	119
R005099	2	Ayah	476	609
R005099	2	claimed_source	616	632
R005099	3	matn	800	1011
R005099	3	isnad	757	796
R005099	3	claimed_source	1015	1041
R005099	4	Ayah	1135	1267
R005099	4	claimed_source	1274	1290
R005100	1	Ayah	227	281
R005100	1	claimed_source	291	311
R005100	2	Ayah	332	453
R005100	2	claimed_source	463	485
R005100	3	matn	506	555
R005100	3	claimed_source	565	574
R005100	4	matn	833	854
R005100	4	claimed_source	864	877
R005100	5	matn	1029	1086
R005100	5	claimed_source	1096	1119
R005100	6	Ayah	1355	1403
R005100	6	claimed_source	1413	1434
R005100	7	Ayah	1600	1636
R005100	7	claimed_source	1646	1668
R005101	1	Ayah	339	380
R005101	1	claimed_source	385	396
R005101	2	Ayah	448	473
R005101	2	claimed_source	478	487
R005102	1	Ayah	394	519
R005102	1	claimed_source	524	537
R005102	2	Ayah	599	733
R005102	2	claimed_source	738	754
R005102	3	matn	972	1110
R005102	3	isnad	889	967
R005102	3	claimed_source	1115	1133
R005102	4	matn	1346	1378
R005102	4	isnad	1272	1341
R005102	4	claimed_source	1383	1392
R005102	5	matn	1661	1731
R005102	5	isnad	1600	1656
R005102	5	claimed_source	1736	1745
R005103	1	matn	359	489
R005103	1	claimed_source	495	508
R005103	2	matn	801	876
R005103	2	claimed_source	882	895
R005103	3	Ayah	1124	1250
R005103	3	claimed_source	1256	1286
R005103	4	Ayah	1582	1623
R005103	4	claimed_source	1629	1660
R005103	5	Ayah	1727	1790
R005103	5	claimed_source	1796	1827
R005103	6	matn	2027	2059
R005103	6	claimed_source	2065	2091
R005103	7	matn	2422	2471
R005103	7	claimed_source	2477	2490
R005104	1	matn	624	687
R005104	1	claimed_source	692	710
R005104	2	Ayah	1060	1231
R005104	2	claimed_source	1236	1256
R005104	3	Ayah	1303	1445
R005104	3	claimed_source	1450	1470
R005104	4	Ayah	1837	1952
R005104	4	claimed_source	1957	1979
R005104	5	matn	2387	2547
R005104	5	claimed_source	2552	2561
R005105	1	matn	31	64
R005105	2	matn	74	105
R005105	3	Ayah	449	481
R005105	3	claimed_source	486	499
R005105	4	matn	560	653
R005105	4	isnad	534	557
R005105	4	claimed_source	666	734
R005105	5	matn	759	792
R005105	6	Ayah	940	1034
R005105	6	claimed_source	1039	1059
R005105	7	Ayah	1079	1133
R005105	7	claimed_source	1138	1153
R005105	8	matn	1226	1252
R005105	8	claimed_source	1281	1288
R005105	9	matn	1424	1474
R005105	9	claimed_source	1489	1521
R005106	1	Ayah	588	646
R005106	1	claimed_source	651	668
R005106	2	matn	788	1129
R005106	2	claimed_source	1134	1152
R005106	3	Ayah	1312	1409
R005106	3	claimed_source	1414	1429
R005106	4	matn	1475	1612
R005106	4	claimed_source	1617	1635
R005106	5	Ayah	1786	2017
R005106	5	claimed_source	2022	2035
R005106	6	Ayah	2148	2261
R005106	6	claimed_source	2266	2281
R005106	7	matn	2376	2564
R005106	7	claimed_source	2569	2587
R005106	8	Ayah	2772	2829
R005106	8	claimed_source	2834	2853
R005106	9	Ayah	2874	2917
R005106	9	claimed_source	2922	2935
R005106	10	matn	3043	3140
R005106	10	isnad	2992	3036
R005106	10	claimed_source	3145	3154
R005107	1	matn	258	298
R005107	1	claimed_source	318	332
R005107	2	matn	349	365
R005107	2	claimed_source	385	389
R005107	3	matn	406	476
R005107	3	claimed_source	496	510
R005107	4	Ayah	862	971
R005107	4	claimed_source	979	1003
R005107	5	Ayah	1024	1109
R005107	5	claimed_source	1117	1139
R005107	6	Ayah	1351	1410
R005107	6	claimed_source	1418	1441
R005107	7	matn	1699	1739
R005107	7	claimed_source	1757	1779
R005107	8	Ayah	2016	2073
R005107	8	claimed_source	2081	2099
R005107	9	Ayah	2495	2523
R005107	9	claimed_source	2531	2549
R005107	10	matn	3122	3156
R005107	10	claimed_source	3176	3190
R005107	11	Ayah	3739	3775
R005107	11	claimed_source	3783	3803
R005107	12	matn	3820	3840
R005107	12	claimed_source	3858	3872
R005107	13	Ayah	4199	4286
R005107	13	claimed_source	4294	4318
R005108	1	Ayah	630	837
R005108	1	claimed_source	840	856
R005108	2	Ayah	920	996
R005108	2	claimed_source	999	1011
R005108	3	matn	1091	1157
R005108	3	claimed_source	1160	1178
R005108	4	matn	1241	1344
R005108	4	isnad	1209	1237
R005108	4	claimed_source	1347	1365
R005108	5	matn	1422	1451
R005108	5	claimed_source	1454	1463
R005108	6	Ayah	1901	1975
R005108	6	claimed_source	1978	1994
R005108	7	Ayah	2065	2160
R005108	7	claimed_source	2163	2179
R005108	8	Ayah	2502	2595
R005108	8	claimed_source	2598	2614
R005108	9	Ayah	2796	2911
R005108	9	claimed_source	2914	2930
R005109	1	Ayah	742	931
R005109	1	claimed_source	934	950
R005109	2	Ayah	1292	1371
R005109	2	claimed_source	1374	1390
R005109	3	matn	1634	1719
R005109	3	claimed_source	1722	1740
R005109	4	matn	1861	1908
R005109	4	isnad	1814	1857
R005109	4	claimed_source	1911	1939
R005109	5	Ayah	2726	2945
R005109	5	claimed_source	2948	2961
R005109	6	Ayah	3487	3858
R005109	6	claimed_source	3861	3877
R005110	1	Ayah	276	366
R005110	1	claimed_source	372	401
R005110	2	Ayah	527	639
R005110	2	claimed_source	645	677
R005110	3	Ayah	799	865
R005110	3	claimed_source	871	901
R005110	4	Ayah	1005	1079
R005110	4	claimed_source	1085	1113
R005110	5	Ayah	1122	1201
R005110	5	claimed_source	1207	1235
R005110	6	matn	1359	1452
R005110	6	claimed_source	1458	1471
R005110	7	matn	1561	1591
R005110	7	claimed_source	1597	1623
R005110	8	matn	1737	1760
R005110	8	claimed_source	1766	1792
R005110	9	Ayah	2144	2213
R005110	9	claimed_source	2221	2250
R005110	10	Ayah	2633	2683
R005110	10	claimed_source	2689	2721
R005111	1	Ayah	151	192
R005111	1	claimed_source	202	223
R005111	2	matn	246	354
R005111	2	claimed_source	364	382
R005111	3	matn	713	896
R005111	3	isnad	660	707
R005111	3	claimed_source	906	919
R005111	4	matn	1112	1137
R005111	4	isnad	1046	1106
R005111	4	claimed_source	1147	1159
R005112	1	Ayah	81	284
R005112	1	claimed_source	294	319
R005112	2	Ayah	748	832
R005112	2	claimed_source	842	868
R005112	3	Ayah	889	978
R005112	3	claimed_source	988	1014
R005112	4	Ayah	1227	1271
R005112	4	claimed_source	1281	1302
R005112	5	Ayah	1323	1407
R005112	5	claimed_source	1417	1440
R005112	6	Ayah	1541	1642
R005112	6	claimed_source	1652	1674
R005112	7	Ayah	1724	1839
R005112	7	claimed_source	1849	1866
R005112	8	Ayah	1949	2045
